,place_name,price_aprox_usd,surface_covered_in_m2,price_usd_per_m2,rooms_compuesta,amenitie_balcon,amenitie_cochera,amenitie_parrilla,amenitie_pileta,amenitie_amoblado,estrenar,lat,lon
61622,Palermo,415000.0,119.0,3267.7165354330714,3.0,1,0,0,0,0,0,-34.5780372494,-58.4116352724
61624,Palermo,145000.0,34.0,3815.7894736842095,1.0,1,1,0,0,0,1,-34.5782924979,-58.4235352255
61632,Belgrano,144209.0,56.0,2575.160714285714,1.0,1,1,0,0,0,0,-34.5685226873,-58.4563758499
61637,Belgrano,284973.0,91.0,3131.5714285714284,3.0,0,1,1,1,0,0,-34.5698671194,-58.4575811912
61651,Belgrano,270000.0,97.0,2647.058823529412,3.0,1,0,0,0,0,0,-34.5637592282,-58.4387570163
61660,Caballito,128000.0,42.0,2844.4444444444453,3.0,1,0,0,0,0,0,-34.598975074,-58.3640324828
61662,Caballito,135000.0,45.0,2872.340425531915,3.0,0,0,0,0,0,0,-34.6078110988,-58.437761958900005
61666,Belgrano,705000.0,202.0,3490.09900990099,3.0,0,1,0,0,0,0,-34.6264994359,-58.3595912946
61676,Belgrano,235000.0,84.0,2473.684210526316,3.0,1,1,0,0,0,0,-34.5584597966,-58.4553634092
61684,Belgrano,222000.0,70.0,2740.740740740741,2.0,1,0,1,0,0,0,-34.5681573675,-58.4443317678
61689,Palermo,365000.0,81.0,3650.0,3.0,0,0,0,0,0,0,-34.5816856905,-58.4152088845
61690,Palermo,120000.0,42.0,2553.1914893617013,1.0,0,1,0,1,0,1,-34.5829130614,-58.44521943270001
61691,Belgrano,125000.0,36.0,3048.780487804879,3.0,1,0,0,0,0,0,-34.6264994359,-58.3595912946
61694,Belgrano,289000.0,98.0,2778.8461538461547,3.0,1,1,0,0,0,0,-34.559715478,-58.4683399421
61698,Palermo,310000.0,47.0,2167.832167832168,3.0,0,0,0,0,0,0,-34.5777965241,-58.4349497557
61699,Belgrano,1200000.0,274.0,3582.089552238806,4.0,1,1,0,1,0,0,-34.562965998,-58.4437713176
61700,Palermo,175000.0,38.0,3301.8867924528304,3.0,0,0,0,0,0,0,-34.5777965241,-58.4349497557
61701,Belgrano,159772.0,56.0,2853.0714285714284,3.0,0,1,0,0,0,0,-34.5685226873,-58.4563758499
61702,Belgrano,289000.0,80.0,3440.476190476191,3.0,0,1,0,1,0,0,-34.5538576046,-58.4499872583
61712,Belgrano,250000.0,48.0,5208.333333333333,1.0,1,1,1,1,0,1,-34.5595209899,-58.445115274
61713,Belgrano,405000.0,75.0,5400.0,2.0,1,1,1,1,0,1,-34.5595209899,-58.445115274
61714,Caballito,410000.0,182.0,1782.608695652174,3.0,1,0,0,0,0,0,-34.613374524,-58.4343106474
61739,Caballito,127000.0,53.0,2396.22641509434,1.0,1,0,0,0,0,1,-34.625790167800005,-58.4514523189
61763,Belgrano,145000.0,45.0,2900.0,1.0,1,1,1,1,0,0,-34.5695166785,-58.4514690696
61784,Palermo,125000.0,31.0,3571.428571428572,3.0,0,0,1,1,0,0,-34.5834907086,-58.4282289643
61789,Belgrano,150000.0,45.0,3000.0,1.0,1,1,1,1,0,0,-34.5695166785,-58.4514690696
61798,Palermo,360000.0,75.0,4800.0,3.0,0,1,0,1,0,0,-34.5735469171,-58.4179351885
61812,Caballito,252400.0,75.0,3194.93670886076,3.0,0,1,1,1,0,1,-34.613688797600005,-58.4400831549
61817,Caballito,220000.0,72.0,2682.926829268293,3.0,0,1,1,1,0,1,-34.6129900991,-58.4326662737
61819,Palermo,189000.0,40.0,4725.0,3.0,1,1,1,1,0,0,-34.593015016500004,-58.4282962921
61821,Caballito,217600.0,54.0,3296.969696969697,3.0,0,1,1,1,0,1,-34.6129900991,-58.4326662737
61846,Belgrano,203200.0,50.0,3503.4482758620693,3.0,0,0,0,1,0,0,-34.5596536575,-58.4450904705
61848,Belgrano,224300.0,45.0,3867.2413793103447,3.0,0,0,0,1,0,0,-34.5596536575,-58.4450904705
61851,Belgrano,150700.0,36.0,3675.609756097561,3.0,0,0,0,1,0,0,-34.5596536575,-58.4450904705
61855,Belgrano,395100.0,105.0,3320.168067226891,3.0,0,0,0,1,0,0,-34.5596536575,-58.4450904705
61858,Belgrano,174223.94,50.0,3003.861034482759,3.0,0,0,0,1,0,0,-34.5596536575,-58.4450904705
61861,Belgrano,192417.48,45.0,3317.5427586206897,3.0,0,0,0,1,0,0,-34.5596536575,-58.4450904705
61863,Belgrano,129244.83,36.0,3152.312926829268,3.0,0,0,0,1,0,0,-34.5596536575,-58.4450904705
61865,Belgrano,387498.94,105.0,3256.293613445378,3.0,0,0,0,1,0,0,-34.5596536575,-58.4450904705
61868,Belgrano,115459.46,29.0,3207.2072222222223,3.0,0,0,0,1,0,0,-34.5596536575,-58.4450904705
61869,Belgrano,131900.0,29.0,3663.888888888889,3.0,0,0,0,1,0,0,-34.5596536575,-58.4450904705
61872,Belgrano,334460.61,68.0,3596.3506451612902,3.0,0,0,0,1,0,0,-34.5596536575,-58.4450904705
61874,Belgrano,382300.0,68.0,4110.752688172043,3.0,0,0,0,1,0,0,-34.5596536575,-58.4450904705
61879,Belgrano,336406.71,68.0,3617.276451612904,3.0,0,0,0,1,0,0,-34.5596536575,-58.4450904705
61881,Belgrano,384500.0,68.0,4134.408602150537,3.0,0,0,0,1,0,0,-34.5596536575,-58.4450904705
61883,Belgrano,943200.0,165.0,4623.529411764705,3.0,0,0,0,1,0,0,-34.5596536575,-58.4450904705
61884,Belgrano,1192000.0,169.0,4638.132295719845,3.0,0,0,0,1,0,0,-34.5596536575,-58.4450904705
61887,Belgrano,597400.0,98.0,4631.007751937986,3.0,0,0,0,1,0,0,-34.5596536575,-58.4450904705
61888,Belgrano,556100.0,101.0,3634.640522875817,3.0,0,0,0,1,0,0,-34.5596536575,-58.4450904705
61889,Belgrano,249000.0,80.0,3112.5,3.0,0,0,0,0,0,0,-34.5738723248,-58.4406090042
61910,Palermo,275000.0,64.0,4104.477611940299,3.0,1,1,1,1,0,0,-34.579307702399994,-58.4366777413
61913,Palermo,126000.0,34.0,3405.4054054054054,1.0,1,0,0,0,0,0,-34.5735693694,-58.438418622700006
61916,Caballito,182000.0,79.0,2022.2222222222224,3.0,1,0,0,0,0,0,-34.6160367263,-58.4465507584
61918,Belgrano,159000.0,54.0,2694.915254237288,3.0,1,0,1,1,0,0,-34.5667888978,-58.4718482748
61919,Belgrano,169000.0,54.0,2864.406779661017,3.0,1,0,1,1,0,0,-34.5667888978,-58.4718482748
61925,Palermo,375000.0,75.0,5000.0,3.0,0,1,0,1,0,0,-34.5735469171,-58.4179351885
61930,Belgrano,174500.0,72.0,2296.0526315789475,3.0,1,0,0,0,0,0,-34.5607194235,-58.4591651663
61937,Caballito,145000.0,75.0,1933.333333333333,3.0,0,0,0,0,0,0,-34.6117019626,-58.4684014379
61939,Belgrano,187000.0,75.0,2493.333333333333,2.0,0,0,0,0,0,0,-34.5662611705,-58.4394023287
61940,Belgrano,115000.0,37.0,2804.8780487804884,1.0,1,0,0,0,0,0,-34.5628786209,-58.46280105859999
61942,Belgrano,160000.0,62.0,2580.6451612903224,2.0,0,0,0,0,0,0,-34.6264994359,-58.3595912946
61946,Belgrano,298000.0,105.0,2547.008547008547,3.0,1,1,0,0,0,0,-34.5639050194,-58.4549482778
61952,Belgrano,380000.0,120.0,2235.294117647059,3.0,0,0,0,0,0,0,-34.565148254200004,-58.4522550672
61954,Palermo,170000.0,37.0,4047.619047619048,3.0,1,1,0,0,0,0,-34.5705485481,-58.4355559476
61960,Belgrano,750000.0,250.0,3000.0,3.0,1,1,0,0,0,0,-34.5664200446,-58.4322408121
61980,Belgrano,490000.0,180.0,2722.222222222222,3.0,1,1,0,0,0,0,-34.5639935047,-58.4405453128
61996,Caballito,88000.0,40.0,2200.0,3.0,0,0,0,0,0,0,-34.6150335,-58.44227710000001
62001,Caballito,108000.0,41.0,2454.5454545454545,3.0,1,1,0,0,1,0,-34.604751347,-58.4540755841
62020,Caballito,104000.0,36.0,2666.6666666666665,1.0,1,0,1,0,0,0,-34.6279143547,-58.4337634424
62024,Caballito,210000.0,46.0,2763.157894736842,1.0,1,0,1,0,0,0,-34.6279143547,-58.4337634424
62025,Caballito,217000.0,67.0,2893.333333333333,2.0,1,0,1,0,0,0,-34.6279143547,-58.4337634424
62027,Caballito,180000.0,70.0,2278.4810126582283,3.0,1,1,0,1,0,0,-34.6132650602,-58.4281516089
62032,Palermo,160000.0,33.0,4848.484848484848,1.0,0,0,0,0,0,0,-34.5776782468,-58.4126446918
62034,Caballito,74900.0,32.0,2080.555555555556,1.0,0,0,1,1,0,0,-34.604875545300004,-58.457322702
62038,Belgrano,159000.0,31.0,3975.0,1.0,0,1,0,1,0,1,-34.5639805,-58.4454303
62065,Belgrano,550000.0,144.0,3666.666666666666,3.0,0,1,1,1,0,0,-34.5607140674,-58.4446068311
62068,Belgrano,500000.0,128.0,3703.703703703704,3.0,1,1,1,1,0,1,-34.5607140674,-58.4446068311
62072,Belgrano,110200.0,34.0,3061.1111111111118,1.0,1,1,0,0,0,1,-34.5582400191,-58.4584527624
62073,Belgrano,109500.0,35.0,2959.4594594594605,1.0,1,1,0,0,0,1,-34.5582400191,-58.4584527624
62076,Belgrano,112000.0,34.0,3111.1111111111118,1.0,1,1,0,0,0,1,-34.5582400191,-58.4584527624
62077,Caballito,106000.0,36.0,2717.948717948718,1.0,1,0,1,0,0,0,-34.6279143547,-58.4337634424
62079,Belgrano,121000.0,36.0,3184.2105263157896,1.0,1,1,0,0,0,1,-34.5582400191,-58.4584527624
62080,Palermo,245000.0,58.0,3712.121212121212,3.0,1,0,1,0,0,1,-34.5989562697,-58.4175936865
62091,Belgrano,399000.0,70.0,4534.090909090909,3.0,0,1,0,1,0,1,-34.5639805,-58.4454303
62099,Palermo,849000.0,145.0,5855.172413793103,3.0,0,1,1,1,0,0,-34.5768892189,-58.423478885200005
62106,Belgrano,110300.0,35.0,2981.081081081081,1.0,1,1,0,0,0,1,-34.5582400191,-58.4584527624
62109,Belgrano,114700.0,35.0,3100.0,1.0,1,1,0,0,0,1,-34.5582400191,-58.4584527624
62111,Belgrano,107700.0,35.0,2910.810810810812,1.0,1,1,0,0,0,1,-34.5582400191,-58.4584527624
62117,Caballito,170000.0,52.0,3035.714285714286,3.0,1,0,1,1,0,0,-34.6257770932,-58.4326248622
62121,Palermo,1320000.0,205.0,6439.024390243902,3.0,0,0,1,1,0,0,-34.5831133854,-58.4263573512
62133,Palermo,360000.0,75.0,4800.0,3.0,0,1,0,1,0,0,-34.5735469171,-58.4179351885
62139,Palermo,125000.0,42.0,2155.172413793104,3.0,1,0,0,0,0,0,-34.5786777673,-58.42526982760001
62149,Palermo,849000.0,145.0,5855.172413793103,3.0,0,1,1,1,0,0,-34.5768892189,-58.423478885200005
62167,Palermo,245000.0,74.0,3310.810810810811,3.0,1,0,0,0,0,0,-34.5892546919,-58.4099743324
62196,Belgrano,189000.0,68.0,2520.0,3.0,1,1,0,0,0,0,-34.5684373464,-58.4719605664
62203,Palermo,178000.0,44.0,3560.0,3.0,0,0,1,1,0,1,-34.5842940927,-58.42710658
62208,Palermo,143000.0,42.0,2860.0,1.0,0,0,0,0,0,1,-34.5834907086,-58.4282289643
62209,Belgrano,76000.0,27.0,2533.333333333333,1.0,0,0,0,0,0,0,-34.5571372264,-58.4604897116
62211,Palermo,126000.0,31.0,3600.0,1.0,0,0,0,0,0,1,-34.5834907086,-58.4282289643
62215,Palermo,285000.0,50.0,5089.285714285715,3.0,0,0,0,0,0,1,-34.5777768214,-58.4243003491
62216,Palermo,390000.0,100.0,2846.7153284671526,3.0,0,0,0,0,0,0,-34.5892546919,-58.4099743324
62224,Belgrano,129000.0,48.0,2687.5,3.0,0,0,0,0,0,0,-34.5588566706,-58.4607565378
62228,Palermo,165000.0,57.0,2619.04761904762,3.0,1,0,0,0,0,0,-34.5665385143,-58.4340361008
62229,Palermo,128000.0,42.0,2844.4444444444453,3.0,1,0,0,0,0,0,-34.583825561,-58.4230245406
62236,Palermo,291000.0,88.0,3163.043478260869,3.0,1,1,0,0,0,0,-34.5639935047,-58.4405453128
62243,Caballito,135000.0,48.0,2454.5454545454545,3.0,0,0,0,0,0,1,-34.627151847,-58.4374105072
62256,Belgrano,179000.0,50.0,2983.333333333333,3.0,1,0,1,1,0,1,-34.560804532,-58.4660466047
62263,Belgrano,127000.0,52.0,2442.3076923076924,3.0,0,0,0,0,0,0,-34.5540027514,-58.4671489997
62266,Palermo,285000.0,73.0,3000.0,3.0,1,1,0,0,0,0,-34.5795178441,-58.4388671797
62278,Belgrano,238900.0,77.0,3102.5974025974024,3.0,1,0,0,0,0,0,-34.556986285,-58.4680482889
62314,Belgrano,119900.0,42.0,2398.0,3.0,1,0,0,0,0,1,-34.5753221398,-58.4382656755
62316,Caballito,119000.0,42.0,2586.9565217391305,3.0,1,1,1,1,0,1,-34.6172568327,-58.4567099545
62355,Palermo,165000.0,48.0,3300.0,3.0,1,0,0,0,0,1,-34.5833624057,-58.4213505513
62375,Belgrano,61000.0,21.0,2904.761904761905,1.0,0,0,0,0,0,0,-34.6264994359,-58.3595912946
62390,Belgrano,316970.0,92.0,2934.9074074074074,3.0,1,1,0,0,0,0,-34.5678110235,-58.4489360879
62392,Belgrano,320000.0,92.0,2962.962962962963,3.0,0,1,0,0,0,0,-34.5678110235,-58.4489360879
62394,Belgrano,107000.0,33.0,2815.7894736842104,3.0,1,1,0,0,0,0,-34.5678110235,-58.4489360879
62401,Palermo,265000.0,67.0,3630.1369863013697,3.0,1,1,0,0,0,0,-34.5755557875,-58.4305530251
62474,Palermo,420000.0,140.0,3000.0,3.0,1,1,0,0,0,0,-34.5844431705,-58.4171643673
62496,Caballito,188000.0,81.0,2320.9876543209875,3.0,0,0,0,0,0,0,-34.6149522013,-58.4337300907
62521,Palermo,450000.0,77.0,5844.1558441558445,3.0,0,0,0,0,0,0,-34.583054115900005,-58.4241349714
62534,Palermo,155000.0,48.0,3039.215686274509,3.0,1,1,0,1,0,1,-34.5882667924,-58.43897908050001
62536,Belgrano,179000.0,43.0,4162.790697674419,1.0,0,1,1,1,0,0,-34.5558091535,-58.4578597194
62541,Palermo,252160.0,64.0,3232.8205128205127,3.0,1,1,0,1,0,1,-34.5882667924,-58.43897908050001
62543,Palermo,315000.0,74.0,3539.325842696629,3.0,1,1,0,1,0,1,-34.5882667924,-58.43897908050001
62545,Palermo,130200.0,33.0,3518.918918918919,3.0,1,1,0,1,0,0,-34.5882667924,-58.43897908050001
62548,Palermo,155034.0,35.0,3781.317073170732,1.0,1,1,0,1,0,1,-34.5882667924,-58.43897908050001
62550,Palermo,418545.0,98.0,3703.938053097345,3.0,1,1,0,1,0,1,-34.5882667924,-58.43897908050001
62552,Palermo,472967.0,85.0,3666.4108527131775,3.0,1,1,0,1,0,1,-34.5882667924,-58.43897908050001
62554,Palermo,362539.0,85.0,3699.377551020408,3.0,1,1,0,1,0,1,-34.5882667924,-58.43897908050001
62555,Palermo,626851.0,139.0,3665.7953216374262,3.0,1,1,0,1,0,1,-34.5882667924,-58.43897908050001
62556,Palermo,675000.0,200.0,2934.782608695652,4.0,1,1,0,0,0,0,-34.5670025184,-58.4312895604
62560,Palermo,322668.0,74.0,3625.483146067416,3.0,1,1,0,1,0,1,-34.5882667924,-58.43897908050001
62561,Belgrano,147600.0,36.0,3514.285714285714,1.0,0,0,1,0,0,1,-34.5542198071,-58.4362295831
62562,Palermo,170082.0,48.0,3334.9411764705883,3.0,1,1,0,1,0,1,-34.5882667924,-58.43897908050001
62564,Palermo,175236.0,48.0,3436.0,3.0,1,1,0,1,0,1,-34.5882667924,-58.43897908050001
62566,Palermo,177864.0,48.0,3487.529411764706,3.0,1,1,0,1,0,1,-34.5882667924,-58.43897908050001
62567,Palermo,177864.0,48.0,3487.529411764706,3.0,1,1,0,1,0,1,-34.5882667924,-58.43897908050001
62568,Palermo,550000.0,115.0,4782.608695652174,3.0,0,1,1,1,0,1,-34.5671912563,-58.4329204681
62570,Palermo,160000.0,48.0,3137.254901960784,3.0,1,1,0,1,0,1,-34.5882667924,-58.43897908050001
62572,Palermo,199000.0,48.0,3109.375,3.0,1,1,0,1,0,1,-34.5882667924,-58.43897908050001
62574,Belgrano,160000.0,50.0,3018.867924528302,3.0,1,0,1,1,0,0,-34.567547715100005,-58.43230741510001
62575,Palermo,199000.0,48.0,3109.375,3.0,1,1,0,1,0,1,-34.5882667924,-58.43897908050001
62580,Palermo,205000.0,48.0,3203.125,3.0,1,1,0,1,0,1,-34.5882667924,-58.43897908050001
62581,Belgrano,350000.0,88.0,3271.028037383177,3.0,1,0,0,0,0,0,-34.567025089,-58.4329267838
62583,Palermo,170000.0,33.0,4722.222222222223,3.0,1,1,1,1,0,0,-34.5671912563,-58.4329204681
62611,Palermo,98656.79,33.0,2666.3997297297296,3.0,0,0,0,0,0,0,-34.5730353648,-58.4388257493
62612,Palermo,107680.65,33.0,2910.2878378378377,3.0,0,0,0,0,0,0,-34.5730353648,-58.4388257493
62613,Palermo,96873.33,19.0,1210.916625,3.0,0,0,0,0,0,0,-34.5730353648,-58.4388257493
62629,Palermo,98000.0,53.0,1814.8148148148148,3.0,1,0,0,0,0,0,-34.5853936,-58.44351120000001
62631,Palermo,58997.33,39.0,951.5698387096776,3.0,0,1,0,0,0,0,-34.58888889999999,-58.4305556
62632,Palermo,33431.59,24.0,1078.438387096774,1.0,1,1,0,0,0,0,-34.58888889999999,-58.4305556
62633,Palermo,39693.05,24.0,1167.4426470588237,1.0,1,1,0,0,0,0,-34.58888889999999,-58.4305556
62634,Palermo,39825.41,25.0,1284.6906451612904,1.0,1,1,0,0,0,0,-34.58888889999999,-58.4305556
62635,Palermo,34592.07,24.0,1115.8732258064515,1.0,1,1,0,0,0,0,-34.58888889999999,-58.4305556
62636,Palermo,42877.14,30.0,1128.345789473684,1.0,1,1,0,0,0,0,-34.58888889999999,-58.4305556
62637,Palermo,42219.79,25.0,1279.387575757576,3.0,0,1,0,0,0,0,-34.58888889999999,-58.4305556
62638,Palermo,35909.36,24.0,1158.3664516129031,1.0,1,1,0,0,0,0,-34.58888889999999,-58.4305556
62639,Palermo,37896.18,25.0,1222.4574193548387,1.0,1,1,0,0,0,0,-34.58888889999999,-58.4305556
62640,Palermo,44487.87,32.0,1202.374864864865,1.0,1,1,0,0,0,0,-34.58888889999999,-58.4305556
62641,Palermo,40684.22,26.0,968.6719047619048,1.0,0,1,0,0,0,0,-34.58888889999999,-58.4305556
62642,Palermo,41595.86,25.0,1260.480606060606,1.0,1,1,0,0,0,0,-34.58888889999999,-58.4305556
62643,Palermo,59619.52,36.0,1268.5004255319147,3.0,0,1,0,0,0,0,-34.58888889999999,-58.4305556
62644,Palermo,51006.08,37.0,1214.4304761904762,3.0,0,1,0,0,0,0,-34.58888889999999,-58.4305556
62647,Belgrano,145000.0,50.0,2900.0,1.0,0,1,0,0,0,0,-34.5535338,-58.436914
62648,Belgrano,99000.0,33.0,2605.263157894737,3.0,0,0,0,0,0,0,-34.568557500000004,-58.4534297
62649,Belgrano,94000.0,32.0,2937.5,3.0,0,0,0,0,0,0,-34.568557500000004,-58.4534297
62650,Belgrano,98000.0,33.0,2648.648648648649,3.0,0,0,0,0,0,0,-34.568557500000004,-58.4534297
62651,Belgrano,90000.0,32.0,2432.4324324324325,3.0,0,0,0,0,0,0,-34.568557500000004,-58.4534297
62652,Palermo,60375.31,36.0,1284.5810638297874,3.0,0,1,0,0,0,0,-34.58888889999999,-58.4305556
62654,Caballito,128000.0,80.0,1600.0,3.0,0,0,0,0,0,0,-34.625277044899995,-58.4541347699
62657,Caballito,300000.0,117.0,2564.102564102564,3.0,1,1,0,0,0,0,-34.6280754571,-58.4336949178
62680,Caballito,77500.0,25.0,3100.0,3.0,1,0,0,0,0,0,-34.6289096997,-58.439403959
62687,Palermo,556500.0,150.0,3661.184210526316,3.0,0,1,0,0,0,0,-34.5832756,-58.42602700000001
62688,Palermo,872500.0,182.0,4665.775401069519,3.0,0,1,0,0,0,0,-34.5832756,-58.42602700000001
62689,Palermo,850400.0,182.0,4547.593582887701,3.0,0,1,0,0,0,0,-34.5832756,-58.42602700000001
62690,Palermo,1100000.0,218.0,4977.37556561086,3.0,0,1,0,0,0,0,-34.5832756,-58.42602700000001
62691,Palermo,1070000.0,210.0,5047.169811320755,3.0,0,1,0,0,0,0,-34.5832756,-58.42602700000001
62692,Palermo,258600.0,58.0,4310.0,3.0,0,1,0,0,0,0,-34.5832756,-58.42602700000001
62703,Belgrano,94000.0,37.0,2764.705882352941,1.0,0,1,0,0,0,1,-34.5571293074,-58.4650594534
62723,Belgrano,73000.0,38.0,1351.851851851852,3.0,1,0,0,0,0,0,-34.5688407,-58.4469304524
62727,Palermo,65000.0,17.0,3823.529411764706,3.0,0,0,0,0,0,0,-34.5824540646,-58.4273026578
62728,Palermo,295000.0,119.0,2048.6111111111118,3.0,1,1,1,0,0,0,-34.5935386,-58.4272522
62730,Belgrano,145000.0,54.0,2543.859649122807,3.0,1,1,0,0,0,0,-34.5661449361,-58.4632777869
62745,Belgrano,130000.0,60.0,2166.6666666666665,3.0,1,0,0,0,0,0,-34.5634809,-58.4639207
62746,Palermo,670000.0,160.0,3722.222222222222,1.0,1,1,0,0,0,0,-34.568561100000004,-58.4327203
62748,Palermo,150000.0,55.0,2459.016393442623,1.0,1,0,1,0,0,0,-34.589675945100005,-58.42156040800001
62752,Belgrano,260000.0,101.0,2342.3423423423424,3.0,0,1,1,1,0,0,-34.5529127,-58.4575999
62754,Belgrano,144000.0,68.0,1972.6027397260275,3.0,1,0,0,0,0,0,-34.5688407,-58.4469304524
62755,Palermo,190000.0,53.0,3584.9056603773583,3.0,1,0,0,0,0,0,-34.5812730961,-58.412434082
62759,Palermo,240000.0,53.0,4528.301886792453,3.0,1,0,0,1,0,1,-34.5925454704,-58.40799173
62779,Caballito,82000.0,53.0,1281.25,3.0,0,0,0,0,0,0,-34.6215721043,-58.4446263313
62780,Palermo,245000.0,70.0,3223.684210526316,3.0,1,0,0,1,0,1,-34.581973423600004,-58.4240913391
62783,Palermo,167000.0,47.0,2197.368421052632,3.0,0,1,1,1,0,0,-34.5900887553,-58.4203707181
62793,Belgrano,165000.0,52.0,3173.076923076923,2.0,0,1,0,0,0,0,-34.5692135953,-58.45378431970001
62795,Belgrano,198000.0,70.0,2750.0,3.0,1,0,0,0,0,0,-34.5604193577,-58.441854077
62804,Palermo,210000.0,66.0,3181.818181818182,3.0,1,0,0,0,0,0,-34.5868078938,-58.4415219825
62813,Palermo,98000.0,27.0,3266.666666666666,3.0,1,0,0,0,0,0,-34.5895585267,-58.4168920922
62819,Caballito,120000.0,40.0,3000.0,3.0,0,0,1,0,0,1,-34.6252857327,-58.4478677831
62829,Palermo,420000.0,107.0,1276.5957446808509,3.0,0,1,1,0,0,0,-34.5854381293,-58.4233861858
62830,Palermo,169500.0,36.0,4134.146341463415,3.0,1,0,1,1,0,0,-34.5864085866,-58.4122699728
62848,Belgrano,61500.0,69.0,750.0,3.0,1,0,1,0,0,0,-34.5584575532,-58.4599286456
62852,Palermo,133500.0,50.0,2670.0,3.0,0,0,1,1,0,0,-34.599683730500004,-58.4150104951
62855,Belgrano,38250.0,48.0,750.0,3.0,1,0,1,0,0,0,-34.5584575532,-58.4599286456
62856,Belgrano,40500.0,50.0,750.0,3.0,1,0,1,0,0,0,-34.5584575532,-58.4599286456
62865,Belgrano,290000.0,86.0,3152.1739130434785,3.0,1,0,0,0,0,0,-34.560049160700004,-58.4555552536
62869,Belgrano,185000.0,46.0,2936.5079365079364,3.0,0,1,1,0,0,0,-34.5623122454,-58.466440075200005
62873,Belgrano,670000.0,198.0,3190.476190476191,4.0,1,1,0,0,0,0,-34.562965998,-58.4437713176
62917,Palermo,64000.0,30.0,2133.333333333333,3.0,0,0,0,0,0,0,-34.5834367,-58.4258621
62918,Belgrano,136000.0,49.0,2775.510204081633,3.0,0,0,0,0,0,0,-34.5735693694,-58.438418622700006
62928,Palermo,279000.0,98.0,2846.938775510204,3.0,1,0,0,0,0,0,-34.586715000000005,-58.423838
62934,Palermo,192000.0,56.0,3428.5714285714284,2.0,0,1,1,1,0,1,-34.587467,-58.423104
62935,Palermo,195000.0,69.0,2826.086956521739,3.0,0,0,0,0,0,0,-34.588068,-58.416688
62955,Belgrano,96536.83,80.0,1206.710375,1.0,0,0,0,0,0,1,-34.565497,-58.452992
62956,Caballito,82600.0,42.0,1966.6666666666667,1.0,1,1,1,0,0,1,-34.617228000000004,-58.457265
62962,Palermo,195000.0,66.0,2954.5454545454545,3.0,1,0,0,1,0,1,-34.586461,-58.440571
62987,Palermo,190000.0,85.0,2235.294117647059,3.0,1,1,0,0,0,0,-34.583741,-58.427779
63035,Belgrano,380000.0,125.0,3040.0,3.0,1,1,0,0,0,0,-34.567925,-58.447701
63065,Palermo,128000.0,34.0,1777.7777777777774,1.0,1,0,0,0,0,0,-34.5824698,-58.4232882
63071,Belgrano,1150000.0,197.0,5837.563451776649,5.0,0,1,1,0,0,0,-34.564877200000005,-58.4344303
63084,Belgrano,1054500.0,175.0,6025.714285714284,3.0,1,1,0,0,0,1,-34.5697292479,-58.4415047656
63085,Palermo,185000.0,77.0,2402.5974025974024,3.0,1,0,0,0,0,0,-34.585763,-58.430142
63086,Caballito,122000.0,60.0,2033.3333333333333,2.0,1,1,1,0,0,1,-34.608204,-58.458939
63114,Caballito,295000.0,103.0,2478.991596638656,2.0,1,0,0,1,0,0,-34.618459,-58.45492
63115,Palermo,595000.0,115.0,5000.0,4.0,1,1,1,1,0,0,-34.5769851,-58.43022979999999
63132,Belgrano,94900.0,45.0,2108.8888888888887,2.0,0,0,0,0,0,0,-34.5639028,-58.46516460000001
63136,Caballito,81500.0,35.0,2328.5714285714284,2.0,1,0,0,0,0,0,-34.6115845,-58.44123570000001
63140,Caballito,88000.0,40.0,2095.2380952380954,1.0,1,1,1,1,0,1,-34.6165579,-58.455215
63142,Palermo,325000.0,51.0,5909.090909090909,2.0,1,1,0,1,0,0,-34.5773918221,-58.4249130995
63146,Belgrano,148000.0,50.0,2960.0,3.0,0,0,0,1,0,0,-34.562172,-58.4593817
63149,Palermo,170000.0,50.0,2786.88524590164,3.0,1,0,0,0,0,0,-34.5857326916,-58.4170494391
63151,Belgrano,220000.0,81.0,2558.139534883721,3.0,1,1,0,0,0,0,-34.566360587300004,-58.4599265085
63153,Palermo,125000.0,34.0,3676.470588235294,4.0,0,1,0,0,0,0,-34.5927691,-58.41804870000001
63172,Belgrano,149000.0,48.0,2921.5686274509803,3.0,0,0,0,1,0,0,-34.562172,-58.4593817
63182,Palermo,130000.0,59.0,1911.764705882353,2.0,0,0,0,0,0,0,-34.575472600000005,-58.4323733
63185,Palermo,95000.0,32.0,2714.285714285714,2.0,1,0,0,0,0,0,-34.578524,-58.42380279999999
63186,Belgrano,99000.0,35.0,2475.0,1.0,1,1,1,1,0,0,-34.565388950300004,-58.4716127614
63191,Palermo,278000.0,73.0,3349.397590361446,3.0,1,1,0,0,0,0,-34.5795352,-58.4387882
63243,Palermo,95000.0,37.0,2567.5675675675675,3.0,0,0,0,0,0,0,-34.5987049,-58.39588420000001
63247,Belgrano,123000.0,33.0,3075.0,3.0,0,0,0,0,0,0,-34.5654532,-58.4713745
63331,Palermo,370000.0,99.0,3737.373737373737,3.0,1,0,0,0,0,0,-34.570419,-58.43298100000001
63400,Palermo,740000.0,138.0,5362.31884057971,2.0,1,1,1,1,0,0,-34.582448,-58.414407
